,bedrooms,bathrooms,house_floors,kcgs_waterfront,kcgs_view,kcgs_condition,kcgs_grade,year_construction,year_renovation,zip_code,price,m2_living,m2_lot
18284,2,2,2,0,0,3,9,2009,0,98112,540000,114,146
18285,3,1,2,0,0,1,6,1916,0,98117,125000,114,446
18286,3,2,1,0,0,4,7,1966,0,98058,220000,114,829
18287,3,2,1,0,0,3,6,1970,0,98001,179900,114,1115
18288,2,1,1,0,0,5,6,1911,0,98022,184900,114,465
18289,3,1,1,0,0,3,7,1955,0,98155,320000,114,696
18290,1,1,1,0,0,4,6,1924,0,98103,415000,114,351
18291,3,1,1,0,0,4,7,1967,0,98002,229500,114,558
18292,2,3,2,0,0,3,7,2011,0,98144,380000,114,92
18293,3,1,1,0,0,3,7,1924,0,98116,410000,114,652
18294,2,3,2,0,0,3,7,2008,0,98027,325000,114,98
18295,2,3,2,0,0,3,7,2008,0,98027,325000,114,100
18296,3,3,3,0,0,3,8,2013,0,98199,550000,114,81
18297,3,3,2,0,0,3,8,2009,0,98199,399950,114,86
18298,3,3,2,0,0,3,8,2009,0,98199,435000,114,115
18299,2,3,3,0,0,3,8,2007,0,98103,356000,114,92
18300,3,2,1,0,0,3,7,2010,0,98058,295000,114,316
18301,3,3,3,0,0,3,8,2009,0,98107,440000,114,102
18302,3,3,3,0,0,3,8,2013,0,98199,549000,114,128
18303,4,1,1,0,0,2,7,1969,0,98001,240000,113,750
18304,3,1,1,0,0,3,6,1901,0,98122,385000,113,446
18305,2,1,1,0,0,5,7,1950,0,98028,330000,113,929
18306,3,2,1,0,0,3,7,1965,0,98011,333500,113,904
18307,2,1,1,0,0,4,7,1963,0,98038,300000,113,7044
18308,3,2,3,0,0,3,8,2007,0,98133,306000,113,101
18309,3,1,1,0,0,3,6,1946,0,98115,387500,113,774
18310,4,2,2,0,0,4,7,1970,0,98023,230000,113,846
18311,3,2,1,0,0,3,7,1968,0,98055,177500,113,558
18312,2,2,1,0,0,3,6,1972,0,98001,215500,113,1450
18313,3,1,2,0,0,3,7,1965,0,98125,467000,113,747
18314,3,1,1,0,0,3,6,1958,0,98065,286700,113,613
18315,3,1,1,0,0,3,7,1963,0,98008,405000,113,722
18316,3,2,1,0,0,3,7,1981,0,98019,390000,113,20105
18317,3,1,1,0,0,5,7,1961,0,98002,161500,113,558
18318,3,1,1,0,0,5,7,1958,0,98001,210500,113,892
18319,2,1,1,0,0,3,6,1910,0,98126,255000,113,232
18320,2,1,1,0,0,4,6,1914,0,98010,135000,113,674
18321,3,1,1,0,0,4,7,1968,0,98002,213500,113,558
18322,3,1,1,0,0,4,7,1955,0,98039,875000,113,755
18323,3,1,1,0,0,4,7,1955,0,98039,940000,113,755
18324,3,1,1,0,0,4,7,1955,0,98133,300000,113,1208
18325,1,3,2,0,2,4,8,1946,1979,98033,611900,113,195
18326,3,2,1,0,0,4,7,1962,0,98006,271950,113,781
18327,2,1,1,0,0,4,7,1953,0,98056,350000,113,2668
18328,3,1,1,0,0,3,6,1952,0,98023,223000,113,6616
18329,4,2,2,0,0,3,7,1903,0,98122,935000,113,696
18330,2,2,1,0,0,4,6,1909,0,98144,257000,113,211
18331,3,4,2,0,0,3,8,2014,0,98105,526000,113,119
18332,2,1,1,0,0,3,7,1926,0,98117,499000,113,279
18333,3,2,1,0,0,3,6,1947,2014,98166,320600,113,708
18334,1,1,1,0,0,3,7,1922,0,98115,655100,113,387
18335,4,2,1,0,0,3,6,1942,0,98118,250000,113,455
18336,3,2,1,0,0,4,7,1964,0,98008,500000,113,685
18337,2,1,1,0,0,3,7,1942,0,98136,400000,113,586
18338,3,1,1,0,0,3,6,1905,0,98116,575000,113,525
18339,2,2,1,0,0,3,6,1942,0,98146,245000,113,779
18340,2,1,2,0,0,4,6,1908,0,98103,470000,113,372
18341,3,2,2,0,0,3,7,1931,0,98178,225000,113,776
18342,4,1,2,0,0,5,6,1916,0,98168,258000,113,790
18343,3,3,3,0,0,3,8,2000,0,98117,497000,113,137
18344,3,3,1,0,0,3,7,1984,0,98115,280000,113,533
18345,3,2,1,0,0,4,7,1968,0,98042,237200,113,836
18346,4,2,1,0,0,3,7,1965,0,98008,418000,113,983
18347,3,2,2,0,0,5,7,1914,0,98144,670000,113,379
18348,2,1,1,0,0,3,6,1938,0,98118,452000,113,558
18349,3,1,1,0,0,3,7,1927,0,98117,500000,113,316
18350,3,3,2,0,0,3,7,1986,0,98034,319000,113,277
18351,3,1,1,0,0,5,6,1959,0,98022,253500,113,1896
18352,3,2,1,0,0,3,7,1994,0,98038,249900,113,595
18353,3,2,1,0,0,5,7,1966,0,98058,289900,113,651
18354,3,2,1,0,0,4,7,1980,0,98059,240000,113,1641
18355,3,2,1,0,0,4,7,1980,0,98059,415500,113,1641
18356,3,1,1,0,0,3,7,1954,0,98106,222000,113,715
18357,4,1,2,0,0,5,6,1940,0,98022,231000,113,476
18358,3,1,1,0,0,4,7,1954,0,98004,672000,113,797
18359,5,2,1,0,0,4,6,1921,0,98105,469950,113,390
18360,2,2,1,0,2,4,7,1938,0,98103,580000,113,465
18361,3,1,1,0,0,4,7,1965,0,98008,447000,113,669
18362,3,1,1,0,0,3,7,1966,0,98034,348580,113,732
18363,3,1,1,0,0,4,7,1954,0,98004,765000,113,705
18364,3,1,1,0,0,4,7,1972,0,98001,201000,113,2086
18365,2,2,2,0,0,4,8,1976,0,98198,168000,113,332
18366,4,1,1,0,0,4,7,1960,0,98001,199000,113,1090
18367,3,2,1,0,0,3,7,1973,0,98001,175000,113,678
18368,2,2,1,0,0,4,6,1948,0,98155,317500,113,782
18369,1,1,1,0,4,4,6,1946,0,98198,325000,113,1155
18370,3,2,1,0,0,3,6,1905,0,98119,385000,113,135
18371,2,1,1,0,0,3,7,1961,0,98117,555950,113,468
18372,3,1,2,0,0,3,6,1901,0,98103,380000,113,279
18373,3,1,1,0,0,3,7,1952,0,98108,280500,113,422
18374,3,2,1,0,0,3,7,1962,0,98045,251000,113,674
18375,3,2,2,0,0,4,6,1950,0,98103,415000,113,78
18376,2,1,1,0,0,4,6,1947,0,98033,370000,113,1596
18377,4,2,1,0,0,3,6,1980,0,98014,310000,113,892
18378,2,2,1,0,0,5,7,1921,0,98055,253000,113,465
18379,3,1,1,0,0,5,6,1942,0,98056,250000,113,468
18380,3,2,1,0,0,3,7,1978,0,98023,231000,113,819
18381,3,2,1,0,0,3,6,1970,0,98059,315000,113,1361
18382,3,2,1,0,0,4,7,1964,0,98033,698000,113,692
18383,4,1,2,0,0,3,6,1944,0,98178,165000,113,742
18384,4,1,2,0,0,3,6,1944,0,98178,260000,113,742
18385,3,1,1,0,0,3,6,1953,0,98198,196000,113,624
18386,4,2,2,0,0,3,7,1927,0,98107,483000,113,351
18387,4,2,1,0,0,5,7,1953,0,98146,287500,113,850
18388,2,1,1,0,0,3,7,1948,0,98125,443000,113,945
18389,3,2,2,0,0,3,7,1982,0,98033,295000,113,305
18390,3,2,3,0,0,3,8,2007,0,98103,355000,113,110
18391,3,3,2,0,0,3,8,2008,0,98117,457000,113,124
18392,2,2,3,0,0,3,7,2006,0,98133,286308,113,96
18393,2,2,3,0,0,3,8,2008,0,98199,465000,113,104
18394,3,2,3,0,0,3,8,2014,0,98107,500000,113,89
18395,3,3,3,0,0,3,7,2004,0,98125,340000,113,109
18396,3,1,1,0,0,3,7,1954,0,98058,290000,112,3152
18397,3,1,2,0,0,4,7,1924,0,98107,529000,112,309
18398,3,2,1,0,0,4,7,1958,0,98002,200000,112,984
18399,2,1,1,0,0,3,8,1950,0,98108,380000,112,446
18400,2,2,2,0,0,5,7,1950,0,98070,510000,112,12185
18401,3,2,1,0,0,3,7,2003,0,98031,269000,112,663
18402,3,1,1,0,0,5,7,1955,0,98006,453000,112,880
18403,3,2,1,0,0,3,7,1984,0,98045,353000,112,1347
18404,3,1,2,0,0,3,7,1928,0,98144,450000,112,372
18405,3,4,2,0,0,3,8,2002,0,98133,343000,112,109
18406,3,1,1,0,0,4,7,1956,0,98155,310000,112,711
18407,2,1,1,0,0,3,6,1951,0,98126,285000,112,455
18408,3,2,2,0,0,4,8,1930,0,98105,635000,112,409
18409,3,1,2,0,0,4,8,1930,0,98112,640000,112,346
18410,2,1,1,0,1,4,7,1952,0,98198,239000,112,871
18411,2,2,2,0,0,3,8,2014,0,98029,357186,112,97
18412,3,3,2,0,2,5,7,1910,0,98103,678500,112,335
18413,4,1,2,0,2,3,7,1943,0,98178,279000,112,558
18414,4,1,2,0,0,3,7,1922,0,98126,364000,112,719
18415,3,2,1,0,0,4,7,1954,2015,98006,335000,112,922
18416,2,2,2,0,0,3,8,2014,0,98029,357562,112,96
18417,2,1,1,0,0,4,5,1948,0,98059,259000,112,1616
18418,3,1,1,0,0,3,6,1954,0,98198,219950,112,743
18419,4,2,1,0,0,4,7,1955,0,98006,483300,112,1032
18420,3,1,1,0,0,3,7,1955,0,98106,299950,112,885
18421,3,1,1,0,0,4,6,1949,0,98118,465000,112,453
18422,3,3,3,0,0,3,8,2014,0,98107,520000,112,116
18423,5,2,2,0,0,3,7,1982,0,98023,230000,112,1165
18424,2,1,1,0,0,4,7,1942,0,98199,710000,112,558
18425,3,1,2,0,0,3,7,1901,0,98117,285000,112,440
18426,3,3,3,0,0,3,8,2008,0,98103,345000,112,132
18427,4,1,2,0,0,3,7,1936,0,98115,485000,112,593
18428,2,2,1,0,0,4,7,1942,0,98117,582000,112,385
18429,3,1,2,0,0,4,7,1910,0,98136,440000,112,534
18430,3,1,1,0,0,3,7,1949,0,98155,324950,112,691
18431,4,1,1,0,0,3,7,1962,0,98168,175000,112,581
18432,3,2,1,0,0,4,6,1983,0,98001,215000,112,750
18433,2,1,1,0,0,3,7,1953,0,98148,222200,112,929
18434,4,1,2,0,0,3,6,1900,0,98103,452000,112,349
18435,3,1,1,0,0,4,6,1910,0,98133,375000,112,690
18436,2,1,2,0,0,3,6,1921,0,98133,305000,112,664
18437,3,1,1,0,0,3,7,1930,0,98178,235000,112,558
18438,2,2,2,0,0,3,8,2014,0,98029,351358,112,111
18439,3,1,1,0,0,3,6,1959,0,98008,355000,112,618
18440,3,2,1,0,0,3,7,1975,0,98058,300000,112,651
18441,3,2,1,0,0,4,7,1983,0,98106,305000,112,487
18442,2,2,2,0,0,5,6,1907,0,98117,615000,112,465
18443,3,1,1,0,0,4,7,1952,0,98118,457500,112,710
18444,3,2,1,0,0,3,7,1951,0,98027,460000,112,697
18445,3,2,1,0,0,3,7,1941,0,98126,324950,112,703
18446,2,2,1,0,0,5,7,1906,0,98117,439950,112,279
18447,2,2,1,0,0,3,7,1984,0,98038,156601,112,906
18448,3,1,1,0,0,3,6,1941,0,98126,430000,112,483
18449,2,2,1,0,0,3,6,1904,0,98125,456200,112,719
18450,2,1,1,0,0,4,7,1940,0,98042,198900,112,1738
18451,3,2,1,0,0,3,7,1962,0,98146,257500,112,1162
18452,2,1,1,0,0,3,6,1926,0,98118,366000,112,287
18453,2,1,1,0,0,3,8,2000,0,98199,824000,112,781
18454,4,2,1,0,0,4,7,1941,0,98108,315000,112,395
18455,3,1,1,0,0,2,6,1918,1960,98070,160000,112,9595
18456,3,2,1,0,0,4,7,1985,0,98031,237000,112,617
18457,2,1,1,0,0,3,7,1952,0,98155,320000,112,654
18458,2,2,1,0,0,3,7,1982,0,98034,342500,112,698
18459,2,1,1,0,0,3,6,1940,0,98155,326000,112,691
18460,3,1,2,0,0,3,7,1958,0,98106,315000,112,790
18461,2,1,1,0,0,2,6,1949,0,98106,235000,112,874
18462,2,2,2,0,0,3,8,2014,0,98029,395000,112,108
18463,3,1,1,0,0,3,6,1957,0,98146,205000,112,947
18464,2,1,2,0,0,3,7,1922,0,98136,402000,112,520
18465,3,2,1,0,0,3,7,1976,0,98034,478000,112,574
18466,3,2,1,0,0,3,7,1985,0,98042,244500,112,824
18467,3,2,1,0,0,4,7,1954,0,98168,173250,112,845
18468,3,2,1,0,0,5,6,1969,0,98042,132825,112,483
18469,3,2,1,0,0,5,6,1969,0,98042,219950,112,483
18470,3,1,1,0,1,3,8,1955,2009,98006,660000,112,894
18471,2,1,1,0,0,3,6,1950,0,98199,529000,112,713
18472,3,1,1,0,0,3,7,1918,0,98106,215000,112,667
18473,3,1,1,0,0,4,7,1953,0,98133,310000,112,904
18474,3,2,1,0,0,4,7,1987,0,98019,340000,112,895
18475,3,2,1,0,0,3,7,1977,0,98033,570000,112,683
18476,3,2,1,0,0,4,7,1967,0,98003,208000,112,674
18477,3,4,2,0,0,3,8,2002,0,98133,350000,112,87
18478,3,3,2,0,0,3,9,2008,0,98106,299900,112,190
18479,2,2,3,0,0,3,8,2007,0,98107,437500,112,114
18480,3,3,3,0,0,3,8,2008,0,98103,500000,112,112
18481,2,2,2,0,0,3,8,2014,0,98112,610000,112,69
18482,2,3,2,0,0,3,8,2010,0,98117,461100,112,118
18483,2,2,2,0,0,3,8,2007,0,98117,414500,112,119
18484,2,1,1,0,0,4,7,1921,0,98002,189000,112,915
18485,3,1,1,0,0,3,7,1962,0,98023,153000,112,976
18486,3,1,1,0,0,4,6,1953,0,98002,214000,112,773
18487,3,1,1,0,0,4,7,1955,0,98006,390000,112,1004
18488,3,2,1,0,0,4,7,1968,0,98042,234000,112,1109
18489,3,2,2,0,0,3,8,2008,0,98109,464950,112,83
18490,4,1,2,0,0,3,7,1949,0,98155,282000,112,1033
18491,2,2,1,0,0,3,8,2006,0,98053,408000,112,362
18492,3,1,1,0,0,4,7,1952,0,98155,369500,112,854
18493,2,1,1,0,0,5,7,1941,0,98168,231500,112,882
18494,3,1,1,0,0,3,7,1959,0,98022,165050,112,791
18495,3,1,1,0,0,4,7,1959,0,98022,219950,112,718
18496,3,1,1,0,0,4,6,1969,0,98038,225000,112,923
18497,3,1,2,0,0,3,6,1945,0,98125,398500,112,1483
18498,3,1,1,0,0,3,6,1905,1989,98178,210000,112,697
18499,3,1,2,0,0,4,6,1923,0,98144,438000,112,372
18500,3,1,1,0,0,2,6,1948,0,98118,160000,112,777
18501,3,2,1,0,0,3,7,1985,0,98045,309950,112,1450
18502,3,1,2,0,0,4,7,1954,0,98030,280000,112,866
18503,3,2,1,0,0,3,6,1937,0,98115,420000,112,467
18504,3,2,1,0,0,3,7,1968,0,98002,222000,112,564
18505,3,2,2,0,0,5,6,1949,0,98022,251000,112,949
18506,3,2,1,0,0,3,7,1975,0,98011,361000,112,672
18507,3,2,1,0,0,3,7,1959,0,98198,205000,112,802
18508,4,2,1,0,0,3,7,1968,0,98092,210000,112,714
18509,2,1,1,0,0,4,6,1958,0,98198,232000,112,749
18510,2,1,1,0,0,3,7,1942,0,98103,486700,112,583
18511,3,1,1,0,0,4,7,1945,0,98115,476500,112,569
18512,3,1,1,0,0,4,7,1954,0,98106,260000,112,615
18513,3,1,1,0,0,4,7,1969,0,98042,186000,112,937
18514,4,1,1,0,0,3,6,1919,0,98126,249000,112,702
18515,2,2,1,0,0,3,7,1904,2005,98122,420000,112,291
18516,4,1,1,0,0,3,5,1968,0,98042,210000,112,4048
18517,2,1,1,0,0,3,6,1948,0,98155,290000,112,813
18518,3,2,1,0,0,4,7,1965,0,98042,242500,112,903
18519,3,2,1,0,1,4,7,1931,0,98116,483500,112,187
18520,3,1,1,0,0,4,6,1977,0,98030,168000,112,670
18521,3,1,1,0,0,4,7,1954,0,98126,275000,112,725
18522,3,2,1,0,0,3,7,1963,0,98055,203000,112,848
18523,2,1,2,0,2,3,7,1927,0,98112,508000,112,232
18524,3,2,1,0,0,4,7,1958,0,98002,195000,112,725
18525,3,2,1,0,0,3,7,1955,0,98115,460000,112,680
18526,2,2,1,0,0,3,7,1929,0,98115,365000,112,593
18527,3,1,1,0,0,4,7,1967,0,98038,239000,112,726
18528,3,1,1,0,0,5,7,1969,0,98056,339900,112,845
18529,2,2,2,0,0,3,7,1985,0,98055,250000,112,537
18530,3,1,1,0,0,3,6,1977,0,98030,210000,112,669
18531,2,2,2,0,0,3,8,2015,0,98144,455000,112,117
18532,3,2,1,0,0,4,7,1910,0,98115,480000,112,284
18533,3,2,1,0,0,4,7,1968,0,98023,228950,112,844
18534,3,1,1,0,0,3,6,1950,0,98106,260000,112,427
18535,3,1,2,0,0,3,6,1936,0,98198,204000,112,1162
18536,2,1,1,0,2,5,6,1917,0,98198,255000,112,836
18537,3,2,1,0,0,3,6,1984,0,98031,250000,112,2305
18538,1,2,2,0,0,3,7,1983,0,98019,380000,112,4170
18539,3,2,1,0,0,5,7,1942,0,98178,272000,112,530
18540,3,2,1,0,0,3,7,1986,0,98001,219000,112,1115
18541,3,2,1,0,0,4,7,1978,0,98052,385000,112,684
18542,3,2,1,0,0,4,7,1960,0,98002,235000,112,861
18543,4,2,2,0,0,4,6,1970,0,98092,178000,112,1037
18544,3,1,1,0,0,3,7,1962,0,98007,427000,112,488
18545,2,2,2,0,0,3,6,2003,0,98038,234000,112,337
18546,2,1,1,0,0,4,6,1949,0,98118,395000,112,559
18547,3,1,1,0,0,4,7,1952,0,98155,345000,112,616
18548,3,2,1,0,0,4,7,1975,0,98011,370900,112,796
18549,3,1,1,0,0,3,7,1970,0,98072,355000,112,1487
18550,3,2,1,0,0,3,7,1964,0,98188,219950,112,781
18551,2,1,2,0,0,2,7,1976,0,98053,170000,112,2304
18552,3,1,1,0,0,2,7,1947,0,98115,289500,112,513
18553,3,1,1,0,0,4,6,1953,0,98002,190000,112,773
18554,3,1,1,0,0,3,6,1977,0,98030,225205,112,671
18555,3,1,1,0,0,4,6,1961,0,98023,190000,112,972
18556,3,2,1,0,0,5,7,1975,0,98031,243000,112,747
18557,4,2,1,0,0,5,7,1957,0,98188,173000,112,786
18558,4,1,2,0,0,3,6,1923,0,98106,220000,112,558
18559,3,2,1,0,0,4,7,1959,0,98146,279500,112,747
18560,3,1,1,0,0,3,7,1954,2013,98133,402000,112,634
18561,3,1,1,0,2,3,7,1955,0,98045,299000,112,1472
18562,3,2,2,0,0,3,8,1966,0,98055,185000,112,172
18563,3,2,1,0,0,5,6,1955,0,98056,250000,112,509
18564,4,1,2,0,2,3,7,1908,0,98136,436000,112,613
18565,3,1,1,0,0,4,7,1971,0,98072,374000,112,911
18566,2,2,1,0,0,3,8,2006,0,98053,389000,112,663
18567,3,2,1,0,0,5,7,1906,0,98108,430000,112,418
18568,2,1,1,0,0,3,7,1940,0,98126,450000,112,372
18569,3,1,1,0,0,3,7,1959,0,98168,150000,112,885
18570,3,1,2,0,0,3,7,1928,0,98178,329000,112,525
18571,3,1,1,0,0,3,6,1937,0,98117,375000,112,502
18572,2,1,1,0,0,4,6,1948,0,98027,546000,112,1195
18573,2,1,1,0,0,3,6,1943,0,98106,245000,112,454
18574,3,1,1,0,0,3,6,1943,0,98168,165000,112,1217
18575,4,1,2,0,0,3,6,1944,0,98178,227000,112,669
18576,3,2,2,0,0,5,7,1977,0,98010,213000,112,5141
18577,4,1,1,1,3,3,6,1972,0,98070,340000,112,1100
18578,3,1,1,0,0,3,6,1943,0,98168,280000,112,581
18579,3,1,1,0,0,5,6,1975,0,98092,146300,112,899
18580,2,1,1,0,0,3,6,1958,0,98023,179950,112,836
18581,3,1,2,0,0,2,7,1918,0,98118,200000,112,995
18582,3,2,1,0,0,4,7,1962,0,98007,400000,112,446
18583,3,1,2,0,0,1,7,1908,0,98116,130000,112,651
18584,3,2,1,0,0,3,8,1952,0,98112,718500,112,580
18585,3,1,1,0,0,3,6,1950,1968,98177,263700,112,610
18586,4,2,1,0,0,4,7,1961,0,98023,223000,112,787
18587,3,2,1,0,0,3,7,1995,0,98001,222400,112,889
18588,3,2,2,0,0,3,8,1966,0,98055,140000,112,186
18589,2,2,1,0,0,5,7,1956,0,98125,306000,112,244
18590,3,1,1,0,0,5,7,1961,0,98032,178500,112,787
18591,2,2,1,0,0,3,7,1924,1998,98109,478000,112,174
18592,3,1,1,0,0,4,7,1967,0,98032,215000,112,677
18593,3,2,1,0,0,3,6,1979,0,98146,229000,112,465
18594,3,3,2,0,0,3,7,1986,0,98034,342000,112,264
18595,4,2,1,0,0,5,7,1972,0,98042,226000,112,1012
18596,2,2,3,0,0,3,8,2008,0,98103,504200,112,157
18597,3,3,3,0,0,3,9,2010,0,98144,412000,112,76
18598,2,3,3,0,0,3,7,2007,0,98107,445000,112,106
18599,4,1,2,0,0,3,7,1933,0,98133,240000,112,202
18600,4,1,2,0,0,3,7,1933,0,98133,380000,112,202
18601,3,3,3,0,0,3,8,2005,0,98133,320000,112,130
18602,2,2,3,0,0,3,7,2005,0,98133,280000,111,118
18603,3,1,1,0,0,3,7,1955,0,98148,228000,111,855
18604,2,1,1,0,0,3,6,1981,0,98125,382500,111,413
18605,3,1,1,0,0,3,6,1959,0,98058,166950,111,820
18606,3,1,1,0,0,4,7,1941,0,98136,442000,111,474
18607,3,1,1,0,0,5,6,1958,0,98058,288000,111,703
18608,3,3,2,0,0,3,8,2008,0,98116,400000,111,107
18609,4,2,2,0,0,3,7,1945,0,98117,900000,111,761
18610,3,1,1,0,0,3,7,1954,0,98108,250000,111,581
18611,2,1,1,0,0,4,5,1910,0,98027,195000,111,2510
18612,2,2,1,0,0,3,6,1939,0,98146,210000,111,704
18613,3,2,1,0,0,4,7,1968,0,98092,235000,111,677
18614,3,1,1,0,0,4,7,1959,0,98028,306000,111,962
18615,3,1,1,0,0,3,6,1947,0,98024,260000,111,1033
18616,3,2,1,0,0,3,7,1956,0,98146,195000,111,811
18617,2,2,3,0,0,3,7,2005,0,98133,277500,111,115
18618,3,2,1,0,0,3,7,1968,0,98042,160134,111,940
18619,3,2,1,0,0,4,7,1969,0,98077,332900,111,1115
18620,3,1,1,0,0,3,6,1929,0,98118,320000,111,383
18621,3,1,2,0,0,3,6,1904,0,98144,350000,111,335
18622,3,1,1,0,0,3,7,1943,0,98199,517500,111,651
18623,3,2,1,0,0,3,7,1940,0,98107,500000,111,441
18624,3,1,1,0,0,3,7,1981,0,98045,299500,111,892
18625,3,2,1,0,0,4,7,1965,0,98023,195000,111,1373
18626,2,2,1,0,0,3,7,1919,0,98115,441000,111,316
18627,3,2,1,0,0,3,7,1996,0,98056,322500,111,599
18628,3,2,1,0,0,3,7,1952,2015,98178,203000,111,558
18629,2,1,2,0,0,2,7,1928,0,98117,417000,111,474
18630,3,2,1,0,0,4,7,1959,0,98056,299000,111,849
18631,2,1,1,0,0,3,7,1925,0,98116,487500,111,465
18632,3,1,1,0,0,4,7,1957,0,98146,410000,111,491
18633,3,2,2,0,0,5,6,1907,0,98118,245000,111,378
18634,3,3,1,0,0,3,7,1984,0,98045,445000,111,1267
18635,4,1,2,0,0,3,6,1926,0,98106,312000,111,708
18636,2,1,1,0,0,3,7,1951,0,98178,238950,111,1059
18637,4,1,1,0,0,3,6,1951,0,98126,190000,111,736
18638,3,1,1,0,0,5,7,1968,0,98042,215000,111,697
18639,3,3,3,0,0,3,8,1998,0,98103,350000,111,95
18640,3,1,1,0,0,3,7,1955,0,98198,230000,111,844
18641,2,1,1,0,0,3,6,1941,0,98168,229000,111,688
18642,3,2,2,0,0,4,6,1918,0,98108,311000,111,729
18643,2,1,1,0,0,5,7,1912,0,98103,470000,111,483
18644,3,2,1,0,0,3,7,1947,0,98125,425000,111,753
18645,3,1,1,0,0,5,6,1961,0,98059,319500,111,785
18646,2,3,2,0,0,3,9,2004,0,98105,550700,111,139
18647,2,1,1,0,0,4,7,1917,0,98118,440000,111,316
18648,3,3,2,0,0,3,7,2002,0,98178,229000,111,279
18649,3,1,2,0,0,5,5,1935,0,98070,390000,111,7921
18650,3,2,1,0,0,3,6,1922,2012,98116,515000,111,418
18651,2,1,1,0,0,3,7,1948,0,98133,295950,111,576
18652,3,2,2,0,3,3,7,1948,0,98166,375000,111,1921
18653,3,1,1,0,0,3,7,1968,0,98028,268300,111,836
18654,3,1,1,0,0,4,7,1953,0,98166,375000,111,882
18655,4,1,2,0,0,4,7,1946,0,98155,276693,111,825
18656,4,2,2,0,0,5,7,1946,0,98155,329000,111,732
18657,3,2,1,0,0,3,7,1994,0,98010,240000,111,957
18658,3,1,1,0,0,5,7,1943,1989,98059,275000,111,2529
18659,3,3,1,0,0,3,7,1986,0,98055,290000,111,760
18660,2,1,1,0,0,3,7,1946,0,98040,587100,111,647
18661,3,3,3,0,0,3,8,2008,0,98107,469000,111,120
18662,3,2,1,0,0,3,7,1995,0,98092,200000,111,635
18663,3,3,2,0,0,3,7,1999,0,98115,475000,111,106
18664,2,2,2,0,0,3,8,2007,0,98122,555000,111,126
18665,2,2,3,0,0,3,8,2010,0,98106,300500,111,74
18666,2,2,2,0,0,3,8,2009,0,98107,455000,111,121
18667,3,2,2,0,0,3,8,2014,0,98052,277140,111,73
18668,3,3,3,0,0,3,8,2008,0,98103,475000,111,112
18669,3,1,1,0,0,3,7,1955,0,98178,221900,110,525
18670,3,1,1,0,0,4,7,1967,0,98058,215000,110,713
18671,3,1,2,0,0,4,6,1959,0,98178,260000,110,497
18672,3,1,2,0,0,3,8,1907,0,98109,610000,110,316
18673,2,3,2,0,0,3,8,2008,0,98122,419000,110,116
18674,3,1,1,0,0,4,7,1967,0,98058,255000,110,1269
18675,3,2,1,0,0,4,7,1992,0,98031,265900,110,724
18676,3,2,1,0,0,4,7,1977,0,98023,187500,110,651
18677,2,2,1,0,1,4,6,1945,0,98136,360000,110,297
18678,2,1,1,0,0,4,6,1949,0,98133,275000,110,609
18679,2,1,1,0,0,4,6,1945,0,98155,273000,110,720
18680,3,2,1,0,0,4,7,1977,0,98023,193000,110,651
18681,2,1,1,0,0,4,7,1957,0,98118,343000,110,861
18682,3,1,1,0,0,3,7,1952,0,98092,179500,110,2994
18683,3,2,2,0,2,3,8,1994,0,98122,425000,110,167
18684,2,2,2,0,0,3,6,2005,0,98038,195000,110,237
18685,4,1,2,0,0,3,7,1950,0,98125,517000,110,1255
18686,2,1,1,0,0,3,7,1910,0,98119,450000,110,558
18687,3,2,1,0,0,3,7,1960,0,98148,193000,110,841
18688,2,1,1,0,0,3,6,1918,0,98178,160000,110,869
18689,3,2,1,0,0,3,8,1952,0,98004,816000,110,794
18690,2,2,1,0,0,3,8,1941,2004,98042,311000,110,5141
18691,3,1,1,0,0,3,6,1940,0,98116,425000,110,349
18692,3,1,1,0,0,3,7,1966,0,98002,190000,110,816
18693,3,2,1,0,0,4,7,1981,0,98074,385000,110,980
18694,3,2,1,0,0,4,6,1928,0,98117,450000,110,379
18695,3,2,1,0,0,3,7,1960,0,98155,347500,110,776
18696,3,1,1,0,0,4,7,1964,0,98034,350000,110,693
18697,2,1,2,0,0,3,7,1926,0,98103,447500,110,474
18698,3,3,2,0,0,3,7,1986,0,98028,342400,110,895
18699,2,1,1,0,0,3,7,1984,0,98011,400000,110,1004
18700,3,1,1,0,0,4,7,1968,0,98031,248000,110,646
18701,2,1,1,0,0,5,6,1954,0,98027,313000,110,455
18702,3,2,1,0,0,3,6,1983,0,98045,275000,110,955
18703,2,3,2,0,0,3,7,2004,0,98122,447500,110,194
18704,4,2,1,0,0,3,7,1965,0,98034,330000,110,676
18705,3,1,2,0,0,3,7,1946,0,98155,220000,110,465
18706,3,1,1,0,0,3,6,1944,0,98178,289900,110,657
18707,3,1,2,0,0,3,7,1902,0,98117,490000,110,209
18708,3,1,1,0,0,4,7,1948,0,98177,397990,110,1102
18709,3,1,1,0,0,4,7,1963,0,98034,383001,110,670
18710,2,1,1,0,1,3,7,1909,0,98119,600000,110,201
18711,1,1,2,0,2,4,8,1910,0,98118,713000,110,372
18712,3,1,1,0,0,3,7,1970,0,98042,169950,110,914
18713,3,2,1,0,0,4,7,1967,0,98072,390000,110,1538
18714,4,2,1,0,0,5,7,1969,0,98092,220000,110,749
18715,3,2,1,0,0,3,7,1981,0,98045,455000,110,1328
